,DescriptionA,DescriptionB,freqAB,freqAB,confidenceAtoB,confidenceBtoA,lift,Product_Relationship
8557,SMALL POP BOX FUNKY MONKEY,PEARL AND CHERRY QUARTZ BRACLET,3,3,0.024590163934426233,0.7500000000000001,1.2328278688524594,Positive Relationship
8558,YELLOW/PINK CERAMIC CANDLE HOLDER,"SMALL POP BOX,FUNKY MONKEY",3,3,0.7500000000000001,0.024590163934426233,1.2328278688524594,Positive Relationship
8559,YELLOW/PINK CERAMIC CANDLE HOLDER,SMALL POP BOX FUNKY MONKEY,3,3,0.7500000000000001,0.024590163934426233,1.2328278688524594,Positive Relationship
8560,VINTAGE PINK DECORATIVE PARASOL,FLOWERS  STICKERS,9,9,0.37499999999999994,0.14754098360655737,1.232827868852459,Positive Relationship
8561,,FLOWERS  STICKERS,9,9,0.37499999999999994,0.14754098360655737,1.232827868852459,Positive Relationship
8562,PINK ROSE FABRIC MIRROR,ACRYLIC GEOMETRIC LAMP,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8563,PINK ROSE FABRIC MIRROR,samples/damages,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8564,?,ACRYLIC GEOMETRIC LAMP,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8565,?,samples/damages,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8566,CUT GLASS HEXAGON T-LIGHT HOLDER,SUMMER BUTTERFLIES BAG CHARM,4,4,0.19047619047619047,0.12903225806451613,1.2321966205837174,Positive Relationship
8567,,SUMMER BUTTERFLIES BAG CHARM,4,4,0.19047619047619047,0.12903225806451613,1.2321966205837174,Positive Relationship
8568,PINK ROSE FABRIC MIRROR,CUT GLASS HEXAGON T-LIGHT HOLDER,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8569,PINK ROSE FABRIC MIRROR,,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8570,?,CUT GLASS HEXAGON T-LIGHT HOLDER,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8571,?,,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8572,DENIM PATCH PURSE PINK BUTTERFLY,POCKET MIRROR WOODLAND,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8573,??,POCKET MIRROR WOODLAND,8,8,0.12903225806451613,0.38095238095238093,1.2321966205837174,Positive Relationship
8574,BLACK VINTAGE EARRINGS,EDWARDIAN DROP EARRINGS JET BLACK,4,4,0.12903225806451613,0.19047619047619047,1.2321966205837174,Positive Relationship
8575,NINJA RABBIT PINK,CAKE STAND VICTORIAN FILIGREE LARGE,10,10,0.22727272727272727,0.27027027027027023,1.2318181818181817,Positive Relationship
8576,NINJA RABBIT PINK,,10,10,0.22727272727272727,0.27027027027027023,1.2318181818181817,Positive Relationship
8577,,CAKE STAND VICTORIAN FILIGREE LARGE,10,10,0.22727272727272727,0.27027027027027023,1.2318181818181817,Positive Relationship
8578,,,10,10,0.22727272727272727,0.27027027027027023,1.2318181818181817,Positive Relationship
8579,RED RETROSPOT STORAGE JAR,BOYS PARTY BAG,5,5,0.06756756756756756,0.45454545454545453,1.2318181818181817,Positive Relationship
8580,,BOYS PARTY BAG,5,5,0.06756756756756756,0.45454545454545453,1.2318181818181817,Positive Relationship
8581,GARLAND WITH STARS AND BELLS,SET 10 CARDS CHEERFUL ROBIN 17065,7,7,0.06140350877192983,0.7000000000000001,1.231385964912281,Positive Relationship
8582,BANK ACCOUNT  GREETING  CARD ,BLACK LOVE BIRD T-LIGHT HOLDER,7,7,0.1842105263157895,0.23333333333333334,1.2313859649122807,Positive Relationship
8583,,BLACK LOVE BIRD T-LIGHT HOLDER,7,7,0.1842105263157895,0.23333333333333334,1.2313859649122807,Positive Relationship
8584,VINTAGE PINK DECORATIVE PARASOL,SET OF 4 PISTACHIO LOVEBIRD COASTER,14,14,0.5833333333333333,0.1473684210526316,1.2313859649122807,Positive Relationship
8585,,SET OF 4 PISTACHIO LOVEBIRD COASTER,14,14,0.5833333333333333,0.1473684210526316,1.2313859649122807,Positive Relationship
8586,"LETTER ""H"" BLING KEY RING","LETTER ""K"" BLING KEY RING",7,7,0.23333333333333334,0.1842105263157895,1.2313859649122807,Positive Relationship
8587,"LETTER ""G"" BLING KEY RING","LETTER ""K"" BLING KEY RING",7,7,0.23333333333333334,0.1842105263157895,1.2313859649122807,Positive Relationship
8588,GREEN GEISHA GIRL ,SET OF 16 VINTAGE SKY BLUE CUTLERY,11,11,0.3928571428571428,0.171875,1.2309933035714287,Positive Relationship
8589,GREEN GEISHA GIRL ,check,11,11,0.3928571428571428,0.171875,1.2309933035714287,Positive Relationship
8590,SET OF 16 VINTAGE RED CUTLERY,SET OF 16 VINTAGE SKY BLUE CUTLERY,22,22,0.3928571428571428,0.34375,1.2309933035714287,Positive Relationship
8591,SET OF 16 VINTAGE RED CUTLERY,check,22,22,0.3928571428571428,0.34375,1.2309933035714287,Positive Relationship
8592,VINTAGE KEEPSAKE BOX PARIS DAYS,BLUE FELT HANGING HEART W FLOWER,11,11,0.1964285714285714,0.34375,1.2309933035714287,Positive Relationship
8593,VINTAGE KEEPSAKE BOX PARIS DAYS,,11,11,0.1964285714285714,0.34375,1.2309933035714287,Positive Relationship
8594,VINTAGE KEEPSAKE BOX PARIS DAYS,BLUE FELT HANGING HEART WITH FLOWER,11,11,0.1964285714285714,0.34375,1.2309933035714287,Positive Relationship
8595,check,BLUE FELT HANGING HEART W FLOWER,11,11,0.1964285714285714,0.34375,1.2309933035714287,Positive Relationship
8596,check,,11,11,0.1964285714285714,0.34375,1.2309933035714287,Positive Relationship
8597,check,BLUE FELT HANGING HEART WITH FLOWER,11,11,0.1964285714285714,0.34375,1.2309933035714287,Positive Relationship
8598,GREEN  DIAMANTE PEN IN GIFT BOX,CUTE CATS TAPE,16,16,0.48484848484848486,0.20253164556962025,1.2307786728039891,Positive Relationship
8599,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,ASSTD DESIGN BUBBLE GUM RING,4,4,0.024539877300613498,1.0,1.2303067484662578,Positive Relationship
8600,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,,4,4,0.024539877300613498,1.0,1.2303067484662578,Positive Relationship
8601,check,ASSTD DESIGN BUBBLE GUM RING,4,4,0.024539877300613498,1.0,1.2303067484662578,Positive Relationship
8602,check,,4,4,0.024539877300613498,1.0,1.2303067484662578,Positive Relationship
8603,dotcomstock,ASSTD DESIGN BUBBLE GUM RING,4,4,0.024539877300613498,1.0,1.2303067484662578,Positive Relationship
8604,dotcomstock,,4,4,0.024539877300613498,1.0,1.2303067484662578,Positive Relationship
8605,,ASSTD DESIGN BUBBLE GUM RING,4,4,0.024539877300613498,1.0,1.2303067484662578,Positive Relationship
8606,,,4,4,0.024539877300613498,1.0,1.2303067484662578,Positive Relationship
8607,SET 10 CARDS WORLD CHILDREN 17067,GREEN ROSE WASHBAG,3,3,1.0,0.018404907975460124,1.2303067484662578,Positive Relationship
8608,SET 10 CARDS WORLD CHILDREN 17067,,3,3,1.0,0.018404907975460124,1.2303067484662578,Positive Relationship
8609,SET 10 CARDS WORLD CHILDREN 17067,damaged,3,3,1.0,0.018404907975460124,1.2303067484662578,Positive Relationship
8610,FIVE CATS HANGING DECORATION,MURANO STYLE GLASS BRACELET BLACK,6,6,0.06741573033707866,0.5454545454545455,1.2290500510725233,Positive Relationship
8611,WHITE TRAVEL ALARM CLOCK,MURANO STYLE GLASS BRACELET BLACK,6,6,0.06741573033707866,0.5454545454545455,1.2290500510725233,Positive Relationship
8612,check,MURANO STYLE GLASS BRACELET BLACK,6,6,0.06741573033707866,0.5454545454545455,1.2290500510725233,Positive Relationship
8613,SET 10 CARDS DINKY TREE 17076,PACK/12 XMAS FUN CARD,5,5,0.3125,0.09803921568627451,1.228799019607843,Positive Relationship
8614,SET 10 CARDS DINKY TREE 17076,PACK OF 12 CHRISTMAS FUN CARDS,5,5,0.3125,0.09803921568627451,1.228799019607843,Positive Relationship
8615,SET 10 CARDS DINKY TREE 17076,,5,5,0.3125,0.09803921568627451,1.228799019607843,Positive Relationship
8616,SNACK TRAY PAISLEY PARK,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,5,5,0.14705882352941174,0.2083333333333333,1.2287990196078429,Positive Relationship
8617,SET OF 4 ENGLISH ROSE PLACEMATS,SMALL MARSHMALLOWS PINK BOWL,5,5,0.07352941176470587,0.4166666666666666,1.2287990196078429,Positive Relationship
8618,BLACK SWEETHEART BRACELET,BLOND DOLL DOORSTOP,5,5,0.10416666666666664,0.2941176470588235,1.2287990196078429,Positive Relationship
8619,EGG CUP HENRIETTA HEN CREAM ,MURANO STYLE GLASS BRACELET GOLD,3,3,0.061224489795918366,0.30000000000000004,1.227795918367347,Positive Relationship
8620,PINK BUTTERFLY HANDBAG W BOBBLES,AMETHYST 3 BEAD DROP EARRINGS,3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8621,CANDY SPOT HEART DECORATION,SET/12 FUNKY FELT FLOWER PEG IN BAG,15,15,0.30000000000000004,0.30612244897959184,1.227795918367347,Positive Relationship
8622,CANDY SPOT HEART DECORATION,check,15,15,0.30000000000000004,0.30612244897959184,1.227795918367347,Positive Relationship
8623,,SET/12 FUNKY FELT FLOWER PEG IN BAG,15,15,0.30000000000000004,0.30612244897959184,1.227795918367347,Positive Relationship
8624,,check,15,15,0.30000000000000004,0.30612244897959184,1.227795918367347,Positive Relationship
8625,PINK BUTTERFLY HANDBAG W BOBBLES,WHITE ROSEBUD & PEARL NECKLACE,3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8626,SPACE FROG,SPACE CADET RED,12,12,0.2142857142857143,0.3428571428571429,1.227795918367347,Positive Relationship
8627,"METAL SIGN,CUPCAKE SINGLE HOOK","GREETING CARD, TWO SISTERS.",24,24,0.24489795918367346,0.6000000000000001,1.227795918367347,Positive Relationship
8628,BLACK BAROQUE CARRIAGE CLOCK,AMETHYST GLASS/SHELL/PEARL NECKLACE,3,3,0.08571428571428573,0.2142857142857143,1.227795918367347,Positive Relationship
8629,SET 10 CARDS WISHING TREE 17116,WOVEN BUBBLE GUM CUSHION COVER,3,3,0.4285714285714286,0.042857142857142864,1.227795918367347,Positive Relationship
8630,"METAL SIGN,CUPCAKE SINGLE HOOK",AMBER BERTIE GLASS BEAD BAG CHARM,6,6,0.061224489795918366,0.6000000000000001,1.227795918367347,Positive Relationship
8631,WOVEN BUBBLE GUM CUSHION COVER,AMBER GLASS/SHELL/PEARL NECKLACE,3,3,0.042857142857142864,0.4285714285714286,1.227795918367347,Positive Relationship
8632,SUNSET CHECK HAMMOCK,RED ENCHANTED FOREST PLACEMAT,3,3,0.2142857142857143,0.08571428571428573,1.227795918367347,Positive Relationship
8633,PINK GREEN EMBROIDERY COSMETIC BAG,PINK FLOWER FABRIC PONY,6,6,0.30000000000000004,0.12244897959183673,1.227795918367347,Positive Relationship
8634,PINK GREEN EMBROIDERY COSMETIC BAG,,6,6,0.30000000000000004,0.12244897959183673,1.227795918367347,Positive Relationship
8635,PINK & WHITE BREAKFAST TRAY,PINK SQUARE TABLE CLOCK,3,3,0.08571428571428573,0.2142857142857143,1.227795918367347,Positive Relationship
8636,,PINK SQUARE TABLE CLOCK,3,3,0.08571428571428573,0.2142857142857143,1.227795918367347,Positive Relationship
8637,damaged,PINK SQUARE TABLE CLOCK,3,3,0.08571428571428573,0.2142857142857143,1.227795918367347,Positive Relationship
8638,SET 10 CARDS JINGLE BELLS 16957,PINK BUTTERFLY HANDBAG W BOBBLES,3,3,0.6000000000000001,0.030612244897959183,1.227795918367347,Positive Relationship
8639,SCENTED CANDLE IN DIGITALIS TIN,WHITE CHRISTMAS STAR DECORATION,3,3,0.2142857142857143,0.08571428571428573,1.227795918367347,Positive Relationship
8640,SCENTED CANDLE IN DIGITALIS TIN,,3,3,0.2142857142857143,0.08571428571428573,1.227795918367347,Positive Relationship
8641,,WHITE CHRISTMAS STAR DECORATION,3,3,0.2142857142857143,0.08571428571428573,1.227795918367347,Positive Relationship
8642,,,3,3,0.2142857142857143,0.08571428571428573,1.227795918367347,Positive Relationship
8643,EGG CUP HENRIETTA HEN CREAM ,SET 10 CARDS CHEERFUL ROBIN 17065,3,3,0.061224489795918366,0.30000000000000004,1.227795918367347,Positive Relationship
8644,BLACK BAROQUE CARRIAGE CLOCK,GREEN GEISHA GIRL ,6,6,0.17142857142857146,0.2142857142857143,1.227795918367347,Positive Relationship
8645,"METAL SIGN,CUPCAKE SINGLE HOOK",,3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8646,"METAL SIGN,CUPCAKE SINGLE HOOK",FRESHWATER PEARL BRACELET IVORY,3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8647,VINTAGE KITCHEN PRINT SEAFOOD,CANDY SHOP  STICKER SHEET,3,3,0.2142857142857143,0.08571428571428573,1.227795918367347,Positive Relationship
8648,,CANDY SHOP  STICKER SHEET,3,3,0.2142857142857143,0.08571428571428573,1.227795918367347,Positive Relationship
8649,SET 10 CARDS DRESSING UP 17077,PINK BUTTERFLY HANDBAG W BOBBLES,6,6,0.6000000000000001,0.061224489795918366,1.227795918367347,Positive Relationship
8650,PINK BUTTERFLY HANDBAG W BOBBLES,,3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8651,PINK BUTTERFLY HANDBAG W BOBBLES,FRESHWATER PEARL BRACELET IVORY,3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8652,"METAL SIGN,CUPCAKE SINGLE HOOK",TINY CRYSTAL BRACELET GREEN,3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8653,"METAL SIGN,CUPCAKE SINGLE HOOK","FLOWER GLASS GARLD NECKL36""TURQUOIS",3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8654,SET OF 16 VINTAGE ROSE CUTLERY,,3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8655,SET OF 16 VINTAGE ROSE CUTLERY,FRESHWATER PEARL BRACELET IVORY,3,3,0.030612244897959183,0.6000000000000001,1.227795918367347,Positive Relationship
8656,PINK & WHITE BREAKFAST TRAY,GREEN GEISHA GIRL ,6,6,0.17142857142857146,0.2142857142857143,1.227795918367347,Positive Relationship
8657,,GREEN GEISHA GIRL ,6,6,0.17142857142857146,0.2142857142857143,1.227795918367347,Positive Relationship
8658,damaged,GREEN GEISHA GIRL ,6,6,0.17142857142857146,0.2142857142857143,1.227795918367347,Positive Relationship
8659,MULTICOLOUR RABBIT EGG WARMER,PINK VINTAGE VICTORIAN EARRINGS,3,3,0.042857142857142864,0.4285714285714286,1.227795918367347,Positive Relationship
8660,,PINK VINTAGE VICTORIAN EARRINGS,3,3,0.042857142857142864,0.4285714285714286,1.227795918367347,Positive Relationship
8661,GRASS HOPPER WOODEN WALL CLOCK ,NEW BAROQUE LARGE NECKLACE BLK/WHIT,3,3,0.08571428571428573,0.2142857142857143,1.227795918367347,Positive Relationship
8662,,NEW BAROQUE LARGE NECKLACE BLK/WHIT,3,3,0.08571428571428573,0.2142857142857143,1.227795918367347,Positive Relationship
8663,FOLKART HEART NAPKIN RINGS,CRACKED GLAZE NECKLACE RED,3,3,0.042857142857142864,0.4285714285714286,1.227795918367347,Positive Relationship
8664,,CRACKED GLAZE NECKLACE RED,3,3,0.042857142857142864,0.4285714285714286,1.227795918367347,Positive Relationship
8665,found some more on shelf,CRACKED GLAZE NECKLACE RED,3,3,0.042857142857142864,0.4285714285714286,1.227795918367347,Positive Relationship
8666,found,CRACKED GLAZE NECKLACE RED,3,3,0.042857142857142864,0.4285714285714286,1.227795918367347,Positive Relationship
8667,dotcom,CRACKED GLAZE NECKLACE RED,3,3,0.042857142857142864,0.4285714285714286,1.227795918367347,Positive Relationship
8668,DOILY THANK YOU CARD,A PRETTY THANK YOU CARD,13,13,0.22033898305084745,0.3611111111111111,1.2274105461393598,Positive Relationship
8669,BLUE PATCH PURSE PINK HEART,BANK ACCOUNT  GREETING  CARD ,10,10,0.23255813953488372,0.2631578947368421,1.2272949816401468,Positive Relationship
8670,BLUE PATCH PURSE PINK HEART,,10,10,0.23255813953488372,0.2631578947368421,1.2272949816401468,Positive Relationship
8671,,BANK ACCOUNT  GREETING  CARD ,10,10,0.23255813953488372,0.2631578947368421,1.2272949816401468,Positive Relationship
8672,,,10,10,0.23255813953488372,0.2631578947368421,1.2272949816401468,Positive Relationship
8673,FIRST CLASS PASSPORT COVER ,PURPLE BERTIE GLASS BEAD BAG CHARM,5,5,0.11627906976744186,0.2631578947368421,1.2272949816401468,Positive Relationship
8674,WOVEN BERRIES CUSHION COVER ,2 DAISIES HAIR COMB,7,7,0.07954545454545456,0.5384615384615384,1.2270804195804197,Positive Relationship
8675,ORIGAMI OPIUM INCENSE/CANDLE SET ,PORCELAIN T-LIGHT HOLDERS ASSORTED,7,7,0.6363636363636365,0.0673076923076923,1.2270804195804197,Positive Relationship
8676,ORIGAMI OPIUM INCENSE/CANDLE SET ,?,7,7,0.6363636363636365,0.0673076923076923,1.2270804195804197,Positive Relationship
8677,ORIGAMI OPIUM INCENSE/CANDLE SET ,,7,7,0.6363636363636365,0.0673076923076923,1.2270804195804197,Positive Relationship
8678,ORIGAMI OPIUM INCENSE/CANDLE SET ,check,7,7,0.6363636363636365,0.0673076923076923,1.2270804195804197,Positive Relationship
8679,WOODLAND SMALL RED FELT HEART,WOODLAND LARGE RED FELT HEART,7,7,0.1346153846153846,0.31818181818181823,1.2270804195804197,Positive Relationship
8680,FELT FARM ANIMAL SHEEP,BLUE GEISHA GIRL ,7,7,0.15909090909090912,0.2692307692307692,1.2270804195804197,Positive Relationship
8681,NINJA RABBIT PINK,CLEAR LOVE BIRD T-LIGHT HOLDER,7,7,0.15909090909090912,0.2692307692307692,1.2270804195804197,Positive Relationship
8682,,CLEAR LOVE BIRD T-LIGHT HOLDER,7,7,0.15909090909090912,0.2692307692307692,1.2270804195804197,Positive Relationship
8683,NINJA RABBIT PINK,BLUE GEISHA GIRL ,7,7,0.15909090909090912,0.2692307692307692,1.2270804195804197,Positive Relationship
8684,,BLUE GEISHA GIRL ,7,7,0.15909090909090912,0.2692307692307692,1.2270804195804197,Positive Relationship
8685,WOODEN FRAME ANTIQUE WHITE ,WHITE HANGING HEART T-LIGHT HOLDER,25,25,0.40983606557377045,0.3731343283582089,1.2266943968681183,Positive Relationship
8686,JINGLE BELLS TREE DECORATION,AMETHYST DROP EARRINGS W LONG BEADS,8,8,0.10389610389610389,0.47058823529411764,1.225607333842628,Positive Relationship
8687,,AMETHYST DROP EARRINGS W LONG BEADS,8,8,0.10389610389610389,0.47058823529411764,1.225607333842628,Positive Relationship
8688,?,AMETHYST DROP EARRINGS W LONG BEADS,8,8,0.10389610389610389,0.47058823529411764,1.225607333842628,Positive Relationship
8689,found,AMETHYST DROP EARRINGS W LONG BEADS,8,8,0.10389610389610389,0.47058823529411764,1.225607333842628,Positive Relationship
8690,PARTY PIZZA DISH RED RETROSPOT,PARTY PIZZA DISH BLUE POLKADOT,44,44,0.45833333333333326,0.5866666666666667,1.2255222222222222,Positive Relationship
8691,NOEL GARLAND PAINTED ZINC ,AMETHYST 3 BEAD DROP EARRINGS,4,4,0.030534351145038167,0.8,1.224671755725191,Positive Relationship
8692,EIGHT PIECE DINOSAUR SET,SMALLFOLKART BAUBLE CHRISTMAS DEC,10,10,0.2564102564102564,0.23809523809523808,1.2242979242979242,Positive Relationship
8693,EIGHT PIECE DINOSAUR SET,,10,10,0.2564102564102564,0.23809523809523808,1.2242979242979242,Positive Relationship
8694,,SMALLFOLKART BAUBLE CHRISTMAS DEC,10,10,0.2564102564102564,0.23809523809523808,1.2242979242979242,Positive Relationship
8695,,,10,10,0.2564102564102564,0.23809523809523808,1.2242979242979242,Positive Relationship
8696,CANDY SPOT EGG WARMER RABBIT,Dotcomgiftshop Gift Voucher £20.00,5,5,0.054945054945054944,0.5555555555555555,1.2242979242979242,Positive Relationship
8697,CANDY SPOT EGG WARMER RABBIT,to push order througha s stock was ,5,5,0.054945054945054944,0.5555555555555555,1.2242979242979242,Positive Relationship
8698,SMALLFOLKART BAUBLE CHRISTMAS DEC,BLUE TV TRAY TABLE ,10,10,0.23809523809523808,0.2564102564102564,1.2242979242979242,Positive Relationship
8699,SMALLFOLKART BAUBLE CHRISTMAS DEC,Damaged,10,10,0.23809523809523808,0.2564102564102564,1.2242979242979242,Positive Relationship
8700,,BLUE TV TRAY TABLE ,10,10,0.23809523809523808,0.2564102564102564,1.2242979242979242,Positive Relationship
8701,,Damaged,10,10,0.23809523809523808,0.2564102564102564,1.2242979242979242,Positive Relationship
8702,BLUE TV TRAY TABLE ,ACRYLIC GEOMETRIC LAMP,5,5,0.1282051282051282,0.23809523809523808,1.2242979242979242,Positive Relationship
8703,BLUE TV TRAY TABLE ,samples/damages,5,5,0.1282051282051282,0.23809523809523808,1.2242979242979242,Positive Relationship
8704,Damaged,ACRYLIC GEOMETRIC LAMP,5,5,0.1282051282051282,0.23809523809523808,1.2242979242979242,Positive Relationship
8705,Damaged,samples/damages,5,5,0.1282051282051282,0.23809523809523808,1.2242979242979242,Positive Relationship
8706,CARDHOLDER GINGHAM CHRISTMAS TREE,CRYSTAL CZECH CROSS PHONE CHARM,5,5,0.054945054945054944,0.5555555555555555,1.2242979242979242,Positive Relationship
8707,,CRYSTAL CZECH CROSS PHONE CHARM,5,5,0.054945054945054944,0.5555555555555555,1.2242979242979242,Positive Relationship
8708,SPACEBOY ROCKET LOLLY MAKERS,SET 10 CARDS JINGLE BELLS 17217,5,5,0.04273504273504273,0.7142857142857142,1.224297924297924,Positive Relationship
8709,RIBBONS PURSE ,check,14,14,0.27450980392156865,0.3111111111111111,1.2233376906318085,Positive Relationship
8710,RIBBONS PURSE ,SET OF 16 VINTAGE BLACK CUTLERY,14,14,0.27450980392156865,0.3111111111111111,1.2233376906318085,Positive Relationship
8711,,check,14,14,0.27450980392156865,0.3111111111111111,1.2233376906318085,Positive Relationship
8712,,SET OF 16 VINTAGE BLACK CUTLERY,14,14,0.27450980392156865,0.3111111111111111,1.2233376906318085,Positive Relationship
8713,found,check,14,14,0.27450980392156865,0.3111111111111111,1.2233376906318085,Positive Relationship
8714,found,SET OF 16 VINTAGE BLACK CUTLERY,14,14,0.27450980392156865,0.3111111111111111,1.2233376906318085,Positive Relationship
8715,BLACK GEMSTONE BRACELET,CHRISTMAS HANGING TREE WITH BELL,3,3,0.7500000000000001,0.02439024390243903,1.2228048780487808,Positive Relationship
8716,BLACK GEMSTONE BRACELET,,3,3,0.7500000000000001,0.02439024390243903,1.2228048780487808,Positive Relationship
8717,PINK CAT BOWL,SET 6 CARDS SPARKLY REINDEER 17262,3,3,0.02439024390243903,0.7500000000000001,1.2228048780487808,Positive Relationship
8718,PINK CAT BOWL,SET 10 CARDS PRINTED GRAPHIC 17219,3,3,0.02439024390243903,0.7500000000000001,1.2228048780487808,Positive Relationship
8719,MILK PAN BLUE POLKADOT,AMBER BERTIE GLASS BEAD BAG CHARM,5,5,0.06097560975609756,0.5,1.2228048780487806,Positive Relationship
8720,MOUSEY LONG LEGS SOFT TOY,NINJA RABBIT PINK,11,11,0.2682926829268293,0.25,1.2228048780487806,Positive Relationship
8721,MOUSEY LONG LEGS SOFT TOY,,11,11,0.2682926829268293,0.25,1.2228048780487806,Positive Relationship
8722,,NINJA RABBIT PINK,11,11,0.2682926829268293,0.25,1.2228048780487806,Positive Relationship
8723,,,11,11,0.2682926829268293,0.25,1.2228048780487806,Positive Relationship
8724,PAISLEY PARK CARD,PURPLE FRANGIPANI NECKLACE,4,4,0.0975609756097561,0.25,1.2228048780487806,Positive Relationship
8725,MOUSEY LONG LEGS SOFT TOY,SPACE FROG,14,14,0.34146341463414637,0.25,1.2228048780487806,Positive Relationship
8726,,SPACE FROG,14,14,0.34146341463414637,0.25,1.2228048780487806,Positive Relationship
8727,NUMBER TILE COTTAGE GARDEN 2,NUMBER TILE COTTAGE GARDEN 8,5,5,0.12195121951219512,0.25,1.2228048780487806,Positive Relationship
8728,NUMBER TILE COTTAGE GARDEN 8,NUMBER TILE COTTAGE GARDEN 2,5,5,0.25,0.12195121951219512,1.2228048780487806,Positive Relationship
8729,DECORATIVE ROSE BATHROOM BOTTLE,BLACK DIAMOND CLUSTER EARRINGS,3,3,0.01829268292682927,1.0,1.2228048780487806,Positive Relationship
8730,DAISY HAIR COMB,"LETTER ""S"" BLING KEY RING",3,3,0.25,0.07317073170731708,1.2228048780487806,Positive Relationship
8731,SET OF 3 PANTRY WOODEN SPOONS,PURPLE ENAMEL FLOWER HAIR TIE,4,4,0.0975609756097561,0.25,1.2228048780487806,Positive Relationship
8732,NUMBER TILE COTTAGE GARDEN 9,NUMBER TILE COTTAGE GARDEN 2,5,5,0.25,0.12195121951219512,1.2228048780487806,Positive Relationship
8733,RED ROCKING HORSE HAND PAINTED,SET 10 CARDS FILIGREE BAUBLE 16961,4,4,0.024390243902439025,1.0,1.2228048780487806,Positive Relationship
8734,LARGE PINK GLASS SUNDAE DISH,AMBER BERTIE GLASS BEAD BAG CHARM,5,5,0.06097560975609756,0.5,1.2228048780487806,Positive Relationship
8735,,AMBER BERTIE GLASS BEAD BAG CHARM,5,5,0.06097560975609756,0.5,1.2228048780487806,Positive Relationship
8736,SET/4 RED MINI ROSE CANDLE IN BOWL,Dotcomgiftshop Gift Voucher £40.00,3,3,0.01829268292682927,1.0,1.2228048780487806,Positive Relationship
8737,PURPLE FRANGIPANI HAIRCLIP,"LETTER ""S"" BLING KEY RING",3,3,0.25,0.07317073170731708,1.2228048780487806,Positive Relationship
8738,,"LETTER ""S"" BLING KEY RING",3,3,0.25,0.07317073170731708,1.2228048780487806,Positive Relationship
8739,SET/6 PURPLE BUTTERFLY T-LIGHTS,SET OF 16 VINTAGE BLACK CUTLERY,3,3,0.03658536585365854,0.5,1.2228048780487806,Positive Relationship
8740,RED ROCKING HORSE HAND PAINTED,SET 10 CARDS PRINTED GRAPHIC 17219,4,4,0.024390243902439025,1.0,1.2228048780487806,Positive Relationship
8741,DAISY HAIR COMB,"LETTER ""J"" BLING KEY RING",3,3,0.25,0.07317073170731708,1.2228048780487806,Positive Relationship
8742,PURPLE FRANGIPANI HAIRCLIP,"LETTER ""J"" BLING KEY RING",3,3,0.25,0.07317073170731708,1.2228048780487806,Positive Relationship
8743,,"LETTER ""J"" BLING KEY RING",3,3,0.25,0.07317073170731708,1.2228048780487806,Positive Relationship
8744,MOUSEY LONG LEGS SOFT TOY,"GREETING CARD, TWO SISTERS.",10,10,0.24390243902439024,0.25,1.2228048780487806,Positive Relationship
8745,,"GREETING CARD, TWO SISTERS.",10,10,0.24390243902439024,0.25,1.2228048780487806,Positive Relationship
8746,AQUA BERTIE GLASS BEAD BAG CHARM,SUNFLOWER DECORATIVE PARASOL,3,3,0.25,0.07317073170731708,1.2228048780487806,Positive Relationship
8747,BLUE & WHITE BREAKFAST TRAY,AQUA BERTIE GLASS BEAD BAG CHARM,3,3,0.07317073170731708,0.25,1.2228048780487806,Positive Relationship
8748,damaged,AQUA BERTIE GLASS BEAD BAG CHARM,3,3,0.07317073170731708,0.25,1.2228048780487806,Positive Relationship
8749,SET 10 CARDS WORLD CHILDREN 17067,SET/4 RED MINI ROSE CANDLE IN BOWL,3,3,1.0,0.01829268292682927,1.2228048780487806,Positive Relationship
